,Size,Method,MSE
3002,120,Random Forest,0.1090379526618614
3003,20,Random Forest,0.19777636789251962
3004,25,Random Forest,0.1089445685187996
3005,30,Random Forest,0.30274209924888534
3006,35,Random Forest,0.09241380589007939
3007,40,Random Forest,0.024644520314239252
3008,45,Random Forest,0.1325885449775883
3009,50,Random Forest,0.07665949552479405
3010,55,Random Forest,0.0517180890439726
3011,60,Random Forest,0.15638359480283623
3012,65,Random Forest,0.1394725462430244
3013,70,Random Forest,0.17056556398020953
3014,75,Random Forest,0.09838526870317642
3015,80,Random Forest,0.2293198173249969
3016,85,Random Forest,0.11742533146118302
3017,90,Random Forest,0.10082344350845608
3018,95,Random Forest,0.13654237516826645
3019,100,Random Forest,0.11425578303330049
3020,105,Random Forest,0.042455491737232655
3021,110,Random Forest,0.12246952261462406
3022,115,Random Forest,0.11185896298177946
3023,120,Random Forest,0.09229197836033691
3024,20,Random Forest,0.3720341156100056
3025,25,Random Forest,0.1411797781498806
3026,30,Random Forest,0.25283547795135125
3027,35,Random Forest,0.13514870212230104
3028,40,Random Forest,0.17414666545489382
3029,45,Random Forest,0.1991130160166532
3030,50,Random Forest,0.10308862937180266
3031,55,Random Forest,0.2152950262457485
3032,60,Random Forest,0.1523759427083172
3033,65,Random Forest,0.15898197971003647
3034,70,Random Forest,0.11449663782019208
3035,75,Random Forest,0.056099745714258534
3036,80,Random Forest,0.06835599034328921
3037,85,Random Forest,0.1975282560014964
3038,90,Random Forest,0.05985796351420683
3039,95,Random Forest,0.10976608371904827
3040,100,Random Forest,0.09812086176260007
3041,105,Random Forest,0.0792541314046259
3042,110,Random Forest,0.1034122493025657
3043,115,Random Forest,0.058043077253452806
3044,120,Random Forest,0.1352419469328945
3045,20,Random Forest,0.05775154551679559
3046,25,Random Forest,0.08983964356724292
3047,30,Random Forest,0.4721869717042375
3048,35,Random Forest,0.08361564457678435
3049,40,Random Forest,0.22965670420991527
3050,45,Random Forest,0.0780839859215287
3051,50,Random Forest,0.04424256468236623
3052,55,Random Forest,0.2075310311959392
3053,60,Random Forest,0.09660631737868293
3054,65,Random Forest,0.10596219143717239
3055,70,Random Forest,0.13585115614947346
3056,75,Random Forest,0.11169009355865853
3057,80,Random Forest,0.10024439017457878
3058,85,Random Forest,0.07150243416979714
3059,90,Random Forest,0.13379472826955077
3060,95,Random Forest,0.11034509117336591
3061,100,Random Forest,0.09699088330599945
3062,105,Random Forest,0.166561267528868
3063,110,Random Forest,0.1405878552547178
3064,115,Random Forest,0.11673052844767653
3065,120,Random Forest,0.06605454779364002
3066,20,Random Forest,0.2616753870545069
3067,25,Random Forest,0.26018950925390877
3068,30,Random Forest,0.1498349023029186
3069,35,Random Forest,0.1635688310723613
3070,40,Random Forest,0.28911027080220014
3071,45,Random Forest,0.10646691682872907
3072,50,Random Forest,0.11740739098981053
3073,55,Random Forest,0.17268298168671367
3074,60,Random Forest,0.21623957037532437
3075,65,Random Forest,0.1797939733774991
3076,70,Random Forest,0.17707629695561194
3077,75,Random Forest,0.093646323344074
3078,80,Random Forest,0.15085605512945466
3079,85,Random Forest,0.09709944605605768
3080,90,Random Forest,0.06791116506961777
3081,95,Random Forest,0.11644668728121642
3082,100,Random Forest,0.12843272846059178
3083,105,Random Forest,0.1648111945841335
3084,110,Random Forest,0.129104407265961
3085,115,Random Forest,0.08670477133308996
3086,120,Random Forest,0.11484514099973754
3087,20,Random Forest,0.024439010571268842
3088,25,Random Forest,0.19353766778402726
3089,30,Random Forest,0.22030644663881302
3090,35,Random Forest,0.12728458618714625
3091,40,Random Forest,0.22522497091290222
3092,45,Random Forest,0.27224067825532905
3093,50,Random Forest,0.1851885453848269
3094,55,Random Forest,0.13362764424353363
3095,60,Random Forest,0.08058655273357977
3096,65,Random Forest,0.0455803410752953
3097,70,Random Forest,0.09648172342970329
3098,75,Random Forest,0.13623140583944127
3099,80,Random Forest,0.04994360486117015
3100,85,Random Forest,0.18280055484942107
3101,90,Random Forest,0.04154821067784314
3102,95,Random Forest,0.09575637764876184
3103,100,Random Forest,0.1606572682279896
3104,105,Random Forest,0.06857268799909685
3105,110,Random Forest,0.11356357005361492
3106,115,Random Forest,0.08619035956568984
3107,120,Random Forest,0.06654602283359984
3108,20,Random Forest,0.02727781728003846
3109,25,Random Forest,0.5988546281440926
3110,30,Random Forest,0.3542062386071089
3111,35,Random Forest,0.12685226436624292
3112,40,Random Forest,0.3066304758187428
3113,45,Random Forest,0.15959162049911518
3114,50,Random Forest,0.21986911989317398
3115,55,Random Forest,0.1345487006585812
3116,60,Random Forest,0.1620126345882262
3117,65,Random Forest,0.12474087373770436
3118,70,Random Forest,0.16154084135890331
3119,75,Random Forest,0.12237327629943708
3120,80,Random Forest,0.10116224798952532
3121,85,Random Forest,0.12310161721478644
3122,90,Random Forest,0.0775587370603864
3123,95,Random Forest,0.11863426545524458
3124,100,Random Forest,0.17002638276840865
3125,105,Random Forest,0.10251376087846784
3126,110,Random Forest,0.13591094891640812
3127,115,Random Forest,0.14382359783271792
3128,120,Random Forest,0.12496775882441435
3129,20,Random Forest,0.13474935707976157
3130,25,Random Forest,0.0848755937627522
3131,30,Random Forest,0.1802997918435881
3132,35,Random Forest,0.15113212790605315
3133,40,Random Forest,0.1720204214112181
3134,45,Random Forest,0.1511031433239293
3135,50,Random Forest,0.07962603603559285
3136,55,Random Forest,0.17146282389044407
3137,60,Random Forest,0.14943959187301167
3138,65,Random Forest,0.2172415136971536
3139,70,Random Forest,0.09229579746880387
3140,75,Random Forest,0.2096744076755436
3141,80,Random Forest,0.1287472333314445
3142,85,Random Forest,0.10148623608363348
3143,90,Random Forest,0.05300911158395435
3144,95,Random Forest,0.16546681861855528
3145,100,Random Forest,0.0732574442792681
3146,105,Random Forest,0.062041534134482296
3147,110,Random Forest,0.13896766978972858
3148,115,Random Forest,0.1232121066302432
3149,120,Random Forest,0.058893272116537186
3150,20,Linear Regression,0.9841113447294958
3151,25,Linear Regression,5.533637108275977
3152,30,Linear Regression,4.770238310664482
3153,35,Linear Regression,2.4712262153067472
3154,40,Linear Regression,0.4876322120158853
3155,45,Linear Regression,0.9249879807981727
3156,50,Linear Regression,0.5344137320974054
3157,55,Linear Regression,1.3446909178337143
3158,60,Linear Regression,2.618404326312101
3159,65,Linear Regression,0.6017266278292446
3160,70,Linear Regression,2.0946232685952535
3161,75,Linear Regression,0.7453873410443127
3162,80,Linear Regression,18.047725776446413
3163,85,Linear Regression,1.9352495761221684
3164,90,Linear Regression,9.031995876535937
3165,95,Linear Regression,0.2170410328054061
3166,100,Linear Regression,0.6615356465835316
3167,105,Linear Regression,0.32046956770029195
3168,110,Linear Regression,0.5417377538870444
3169,115,Linear Regression,0.49824474685329273
3170,120,Linear Regression,0.309240145814464
3171,20,Linear Regression,1.3847405590463226
3172,25,Linear Regression,1.4569691906987152
3173,30,Linear Regression,0.8940003629546722
3174,35,Linear Regression,0.086657391350581
3175,40,Linear Regression,0.36367591655874054
3176,45,Linear Regression,0.5725448776117865
3177,50,Linear Regression,1.4793459269947287
3178,55,Linear Regression,3.7852352292853144
3179,60,Linear Regression,5.001611450994628
3180,65,Linear Regression,0.6915779136863625
3181,70,Linear Regression,1.149780989313421
3182,75,Linear Regression,167.62635807925116
3183,80,Linear Regression,0.788291845232683
3184,85,Linear Regression,1.2435565048708441
3185,90,Linear Regression,0.47953224252015375
3186,95,Linear Regression,1.2371533254110887
3187,100,Linear Regression,0.369022918175698
3188,105,Linear Regression,0.36294572513776174
3189,110,Linear Regression,0.3462820978087529
3190,115,Linear Regression,0.2524198246633822
3191,120,Linear Regression,0.1381938963684922
3192,20,Linear Regression,0.5662136071417575
3193,25,Linear Regression,0.15820916617821104
3194,30,Linear Regression,0.47170870587552116
3195,35,Linear Regression,0.6374746598080664
3196,40,Linear Regression,8.379029867724274
3197,45,Linear Regression,1.7224025460524368
3198,50,Linear Regression,5.073831576877408
3199,55,Linear Regression,2.839634866280988
3200,60,Linear Regression,0.2693995675463482
3201,65,Linear Regression,2.367699831365324
3202,70,Linear Regression,1.8314993494728873
3203,75,Linear Regression,43.424503550409845
3204,80,Linear Regression,5.860154246769635
3205,85,Linear Regression,0.5182390535184556
3206,90,Linear Regression,0.9389686059392083
3207,95,Linear Regression,0.4846637796711277
3208,100,Linear Regression,0.23444914009724824
3209,105,Linear Regression,0.5101266189801974
3210,110,Linear Regression,0.33154335616243374
3211,115,Linear Regression,0.46703617818920146
3212,120,Linear Regression,0.28737802670971674
3213,20,Linear Regression,1.259999910818478
3214,25,Linear Regression,1.8492662096285497
3215,30,Linear Regression,0.6814113946098175
3216,35,Linear Regression,0.6966869873962488
3217,40,Linear Regression,0.9299732432864607
3218,45,Linear Regression,2.6982709698531875
3219,50,Linear Regression,0.24566568944692363
3220,55,Linear Regression,0.43487340140741304
3221,60,Linear Regression,0.6340210988452271
3222,65,Linear Regression,1.0947059173117366
3223,70,Linear Regression,1.3921618731747694
3224,75,Linear Regression,661.6206481418457
3225,80,Linear Regression,6.991585850471285
3226,85,Linear Regression,3.1751621803205565
3227,90,Linear Regression,0.23840146986058558
3228,95,Linear Regression,0.6552337054052555
3229,100,Linear Regression,0.6231413384239499
3230,105,Linear Regression,0.5991241545224222
3231,110,Linear Regression,0.47351757561189883
3232,115,Linear Regression,0.43161781451883424
3233,120,Linear Regression,0.331432110504427
3234,20,Linear Regression,0.4967422049594195
3235,25,Linear Regression,0.10683406637786634
3236,30,Linear Regression,11.090286109344616
3237,35,Linear Regression,1.3075120218127017
3238,40,Linear Regression,1.8658764662958705
3239,45,Linear Regression,0.09629692760112618
3240,50,Linear Regression,0.815118807683986
3241,55,Linear Regression,5.940000385307929
3242,60,Linear Regression,0.5601738226711684
3243,65,Linear Regression,0.8860970456764456
3244,70,Linear Regression,1.7664507675378933
3245,75,Linear Regression,22.982971935809452
3246,80,Linear Regression,188.65564379191517
3247,85,Linear Regression,0.9087049379970984
3248,90,Linear Regression,0.840044856918076
3249,95,Linear Regression,0.16818556572423907
3250,100,Linear Regression,1.3124094148159386
3251,105,Linear Regression,0.34711207307919767
3252,110,Linear Regression,0.3945484920695455
3253,115,Linear Regression,0.6005159038305988
3254,120,Linear Regression,0.30603762866864975
3255,20,Linear Regression,0.2107409528737944
3256,25,Linear Regression,0.25481802285544336
3257,30,Linear Regression,0.26389740280417046
3258,35,Linear Regression,1.0205568108114655
3259,40,Linear Regression,0.6362365024625544
3260,45,Linear Regression,0.3838547962073051
3261,50,Linear Regression,0.25807588347384236
3262,55,Linear Regression,1.7134047438375355
3263,60,Linear Regression,0.38552732106462867
3264,65,Linear Regression,1.13493721617526
3265,70,Linear Regression,4.03173765343225
3266,75,Linear Regression,13.699339000393618
3267,80,Linear Regression,16.690562974528955
3268,85,Linear Regression,2.05539402747141
3269,90,Linear Regression,0.7922444437779268
3270,95,Linear Regression,1.0376486594187058
3271,100,Linear Regression,0.7605187790794399
3272,105,Linear Regression,0.3352345035083377
3273,110,Linear Regression,0.4791964620513642
3274,115,Linear Regression,0.3375536093580713
3275,120,Linear Regression,0.6832598022616015
3276,20,Linear Regression,0.5227816141082204
3277,25,Linear Regression,2.8899028427319666
3278,30,Linear Regression,0.5195831409262629
3279,35,Linear Regression,1.0694876054329696
3280,40,Linear Regression,0.4977459611989709
3281,45,Linear Regression,1.6366320451409213
3282,50,Linear Regression,1.0226238381034836
3283,55,Linear Regression,1.425014661540782
3284,60,Linear Regression,0.6041836382688772
3285,65,Linear Regression,0.7654319345926599
3286,70,Linear Regression,0.6912380278699813
3287,75,Linear Regression,57.99286695599163
3288,80,Linear Regression,3.442326414937542
3289,85,Linear Regression,2.3920166504272458
3290,90,Linear Regression,1.1304078200881917
3291,95,Linear Regression,1.2722078834652397
3292,100,Linear Regression,0.8524560819734595
3293,105,Linear Regression,0.471594232484882
3294,110,Linear Regression,0.24110879975937066
3295,115,Linear Regression,0.4214544188742726
3296,120,Linear Regression,0.2656632969227926
3297,20,Linear Regression,8.85803797770972
3298,25,Linear Regression,2.7563805940224304
3299,30,Linear Regression,0.6878736327338464
3300,35,Linear Regression,0.14452469582299518
3301,40,Linear Regression,8.374056723298178
3302,45,Linear Regression,0.5893534837794394
3303,50,Linear Regression,0.7328247508777077
3304,55,Linear Regression,3.9671901571570634
3305,60,Linear Regression,2.9228267079820553
3306,65,Linear Regression,3.6635534392378037
3307,70,Linear Regression,1.0203192285408573
3308,75,Linear Regression,75.7011744127209
3309,80,Linear Regression,9.343171658671423
3310,85,Linear Regression,1.1682543345237715
3311,90,Linear Regression,0.28513328673806393
3312,95,Linear Regression,0.5962525073040322
3313,100,Linear Regression,0.3759113991074346
3314,105,Linear Regression,0.17486199066710553
3315,110,Linear Regression,0.33750442661137775
3316,115,Linear Regression,0.20008657211999784
3317,120,Linear Regression,0.30470071849567065
3318,20,Linear Regression,0.5640016935763412
3319,25,Linear Regression,3.2393288163019847
3320,30,Linear Regression,0.509924431483224
3321,35,Linear Regression,4.57021847962307
3322,40,Linear Regression,1.3879423848796346
3323,45,Linear Regression,0.5032528096272741
3324,50,Linear Regression,1.5517371959999682
3325,55,Linear Regression,1.8279528061842394
3326,60,Linear Regression,0.602356666991597
3327,65,Linear Regression,1.9684826750864106
3328,70,Linear Regression,1.253262956106895
3329,75,Linear Regression,2.4741510710645023
3330,80,Linear Regression,12.335035399927097
3331,85,Linear Regression,1.8652951334415926
3332,90,Linear Regression,0.4880490713422858
3333,95,Linear Regression,0.3905292243321694
3334,100,Linear Regression,0.33768859028112214
3335,105,Linear Regression,0.3076471415467654
3336,110,Linear Regression,0.3997532177377923
3337,115,Linear Regression,0.3205285746402515
3338,120,Linear Regression,0.5183740847808044
3339,20,Linear Regression,10.14396899385737
3340,25,Linear Regression,0.577173721493552
3341,30,Linear Regression,1.8282312895220187
3342,35,Linear Regression,0.2735678026516381
3343,40,Linear Regression,0.5920516231058432
3344,45,Linear Regression,0.8949006427965553
3345,50,Linear Regression,5.20145105831104
3346,55,Linear Regression,0.4179767395605516
3347,60,Linear Regression,0.5029088019783412
3348,65,Linear Regression,1.5130892837169414
3349,70,Linear Regression,0.4844170311410724
3350,75,Linear Regression,9.562929704081435
3351,80,Linear Regression,65.0988959596823
3352,85,Linear Regression,0.5812867334211755
3353,90,Linear Regression,1.4532037746324573
3354,95,Linear Regression,0.4384129009251932
3355,100,Linear Regression,0.7714732947558007
3356,105,Linear Regression,0.3519336599413753
3357,110,Linear Regression,0.38933820402863967
3358,115,Linear Regression,0.337975764869884
3359,120,Linear Regression,0.2586308774852917
3360,20,Linear Regression,4.53806397454299
3361,25,Linear Regression,0.5562000696462899
3362,30,Linear Regression,3.7101536917232463
3363,35,Linear Regression,1.5272340409199796
3364,40,Linear Regression,1.9318153117810501
3365,45,Linear Regression,0.7469480662892294
3366,50,Linear Regression,2.7359028818647793
3367,55,Linear Regression,1.400448439577608
3368,60,Linear Regression,0.5948341960667931
3369,65,Linear Regression,0.8190006093721147
3370,70,Linear Regression,1.3425425323174047
3371,75,Linear Regression,7.6276091652418785
3372,80,Linear Regression,7.882877033032508
3373,85,Linear Regression,1.0046167814875648
3374,90,Linear Regression,0.6855871795797625
3375,95,Linear Regression,0.6229501553391296
3376,100,Linear Regression,0.45399788776325395
3377,105,Linear Regression,0.3442423531886004
3378,110,Linear Regression,0.5773635835333419
3379,115,Linear Regression,0.16099299514886778
3380,120,Linear Regression,0.4233528791085744
3381,20,Linear Regression,3.238308397411846
3382,25,Linear Regression,1.5175872841786464
3383,30,Linear Regression,0.6427859582001646
3384,35,Linear Regression,2.4076827485171117
3385,40,Linear Regression,1.0159220816724077
3386,45,Linear Regression,1.0188497262179854
3387,50,Linear Regression,1.312981266522368
3388,55,Linear Regression,1.5834304240568082
3389,60,Linear Regression,1.626726393791099
3390,65,Linear Regression,0.22899417058392732
3391,70,Linear Regression,0.842109576820612
3392,75,Linear Regression,3.2380047616771517
3393,80,Linear Regression,0.8801049261974467
3394,85,Linear Regression,1.4031439128716214
3395,90,Linear Regression,0.8650470816090478
3396,95,Linear Regression,0.978791135412889
3397,100,Linear Regression,0.527836766045489
3398,105,Linear Regression,0.3144212345441546
3399,110,Linear Regression,0.7026838528816741
3400,115,Linear Regression,0.2565882559445234
3401,120,Linear Regression,0.3539267581361227
3402,20,Linear Regression,0.18042743146102197
3403,25,Linear Regression,0.6083410027340964
3404,30,Linear Regression,0.4994533913513983
3405,35,Linear Regression,0.34855149624604537
3406,40,Linear Regression,1.5232440438598034
3407,45,Linear Regression,0.9186631070632804
3408,50,Linear Regression,0.9700114233612233
3409,55,Linear Regression,2.7758169483309936
3410,60,Linear Regression,1.2400644240881025
3411,65,Linear Regression,1.333875898851493
3412,70,Linear Regression,14.630321714789316
3413,75,Linear Regression,1.2584928871923844
3414,80,Linear Regression,1.7501008558469366
3415,85,Linear Regression,1.2700204538224007
3416,90,Linear Regression,2.799255746116856
3417,95,Linear Regression,0.3965062611015697
3418,100,Linear Regression,0.6876744045548799
3419,105,Linear Regression,0.7583518122364508
3420,110,Linear Regression,0.3120524699804391
3421,115,Linear Regression,0.2625913070970447
3422,120,Linear Regression,0.20898551145167202
3423,20,Linear Regression,0.363640847012003
3424,25,Linear Regression,0.09734051008118758
3425,30,Linear Regression,0.4029798570774023
3426,35,Linear Regression,0.5464544455860397
3427,40,Linear Regression,1.1535025837692605
3428,45,Linear Regression,0.8807035521651607
3429,50,Linear Regression,1.1753983023543195
3430,55,Linear Regression,0.5214252444495487
3431,60,Linear Regression,0.3086504521689198
3432,65,Linear Regression,1.3588944108183236
3433,70,Linear Regression,11.174359140157561
3434,75,Linear Regression,60.94957054377853
3435,80,Linear Regression,297.3988936877329
3436,85,Linear Regression,1.107262608248427
3437,90,Linear Regression,1.4341542821324442
3438,95,Linear Regression,0.4631510857693921
3439,100,Linear Regression,0.3622836056101881
3440,105,Linear Regression,0.47621733949681644
3441,110,Linear Regression,0.35979458336331666
3442,115,Linear Regression,0.2588117043141959
3443,120,Linear Regression,0.33849551172646747
3444,20,Linear Regression,0.374974126121023
3445,25,Linear Regression,0.9772106149950819
3446,30,Linear Regression,0.6255631172632702
3447,35,Linear Regression,1.8547375961741257
3448,40,Linear Regression,4.303483925703958
3449,45,Linear Regression,0.584692107215353
3450,50,Linear Regression,1.8443067110305207
3451,55,Linear Regression,0.3996177173343382
3452,60,Linear Regression,1.1983511872482981
3453,65,Linear Regression,2.3481948479114028
3454,70,Linear Regression,10.48264510348801
3455,75,Linear Regression,25.745368507609044
3456,80,Linear Regression,18.056621603393165
3457,85,Linear Regression,2.2186352227996777
3458,90,Linear Regression,0.816776959022466
3459,95,Linear Regression,1.5500177324955529
3460,100,Linear Regression,0.09655556823774405
3461,105,Linear Regression,0.38997953685631587
3462,110,Linear Regression,0.4349608591057395
3463,115,Linear Regression,0.7140881432721813
3464,120,Linear Regression,0.1546623343535023
3465,20,Linear Regression,3.045663736355165
3466,25,Linear Regression,0.38969814769572075
3467,30,Linear Regression,2.768805236764811
3468,35,Linear Regression,1.0371456187304837
3469,40,Linear Regression,0.48620076399577294
3470,45,Linear Regression,2.0257468495240865
3471,50,Linear Regression,4.421690055260107
3472,55,Linear Regression,1.1315037521921207
3473,60,Linear Regression,0.8961486485464115
3474,65,Linear Regression,4.422624381718396
3475,70,Linear Regression,2.4274781313380704
3476,75,Linear Regression,14.975830446429715
3477,80,Linear Regression,2.8965980819692008
3478,85,Linear Regression,1.4513916793481623
3479,90,Linear Regression,1.3997803698723377
3480,95,Linear Regression,0.4586944899245216
3481,100,Linear Regression,0.659381612382759
3482,105,Linear Regression,0.23334631850688775
3483,110,Linear Regression,0.19729773964610436
3484,115,Linear Regression,0.1754117828872084
3485,120,Linear Regression,0.33425952941363524
3486,20,Linear Regression,6.401353653048801
3487,25,Linear Regression,1.3782873785797194
3488,30,Linear Regression,1.288574101073932
3489,35,Linear Regression,3.2304007981476857
3490,40,Linear Regression,0.9253270213716815
3491,45,Linear Regression,0.5465353973588751
3492,50,Linear Regression,1.707362828633953
3493,55,Linear Regression,2.103062579578494
3494,60,Linear Regression,1.8270804804161642
3495,65,Linear Regression,0.949200029700166
3496,70,Linear Regression,12.268358990544044
3497,75,Linear Regression,50.523958640067725
3498,80,Linear Regression,60.39294911668063
3499,85,Linear Regression,1.4352130852328244
3500,90,Linear Regression,1.6245270570344101
3501,95,Linear Regression,0.5660403941123008
3502,100,Linear Regression,0.49416643047003606
3503,105,Linear Regression,0.6018994687576358
3504,110,Linear Regression,1.0303451093382305
3505,115,Linear Regression,0.2842536432695693
3506,120,Linear Regression,0.23960979543460106
3507,20,Linear Regression,0.03463324477490894
3508,25,Linear Regression,0.27533255360980363
3509,30,Linear Regression,1.0605528969943177
3510,35,Linear Regression,0.8606904170032518
3511,40,Linear Regression,0.863489546589842
3512,45,Linear Regression,0.6663100224775247
3513,50,Linear Regression,0.5609926715466548
3514,55,Linear Regression,0.9137638707688371
3515,60,Linear Regression,0.5923781517236835
3516,65,Linear Regression,1.7121918920884456
3517,70,Linear Regression,22.100181947332434
3518,75,Linear Regression,32.265501734756015
3519,80,Linear Regression,26.286534765331375
3520,85,Linear Regression,4.984602524715236
3521,90,Linear Regression,6.799858649594351
3522,95,Linear Regression,1.0659511290792936
3523,100,Linear Regression,0.6038005210690894
3524,105,Linear Regression,0.7903380100433723
3525,110,Linear Regression,0.28585840484179637
3526,115,Linear Regression,0.25784878309300163
3527,120,Linear Regression,0.31741610055582153
3528,20,Linear Regression,0.7752226791211416
3529,25,Linear Regression,0.5625737641170669
3530,30,Linear Regression,0.5148273903178365
3531,35,Linear Regression,2.6825454956311208
3532,40,Linear Regression,1.1241131076527324
3533,45,Linear Regression,1.564046529670567
3534,50,Linear Regression,3.350454907410936
3535,55,Linear Regression,0.7531641762250711
3536,60,Linear Regression,0.5992401772241162
3537,65,Linear Regression,3.8057022302707755
3538,70,Linear Regression,1.2260818543369623
3539,75,Linear Regression,2.7931837036385447
3540,80,Linear Regression,13.997156698725735
3541,85,Linear Regression,1.9028002833520286
3542,90,Linear Regression,1.0274401900381926
3543,95,Linear Regression,0.6876459109282917
3544,100,Linear Regression,0.4179619499828672
3545,105,Linear Regression,0.20835397016513485
3546,110,Linear Regression,0.2741828059838618
3547,115,Linear Regression,0.2121765237916806
3548,120,Linear Regression,0.18996559630376966
3549,20,Linear Regression,0.4886366874671983
3550,25,Linear Regression,0.2060877719343397
3551,30,Linear Regression,0.05749851530591108
3552,35,Linear Regression,1.094688898242725
3553,40,Linear Regression,1.6368124571921918
3554,45,Linear Regression,0.8373236122202682
3555,50,Linear Regression,0.39930394496192156
3556,55,Linear Regression,2.197196414819004
3557,60,Linear Regression,1.3531378803556435
3558,65,Linear Regression,1.4568123981669556
3559,70,Linear Regression,2.1829984429191116
3560,75,Linear Regression,1.2324851704787898
3561,80,Linear Regression,1.3973954022589
3562,85,Linear Regression,7.824067886431485
3563,90,Linear Regression,1.2071420150421213
3564,95,Linear Regression,0.2354884929895721
3565,100,Linear Regression,0.30561916944851064
3566,105,Linear Regression,0.24559037103671622
3567,110,Linear Regression,0.44414022581363094
3568,115,Linear Regression,0.27994132399338695
3569,120,Linear Regression,0.31125138697144633
3570,20,Linear Regression,5.992214237504152
3571,25,Linear Regression,0.8997608517173884
3572,30,Linear Regression,0.8281209058932717
3573,35,Linear Regression,0.2695925121098753
3574,40,Linear Regression,2.535299807455513
3575,45,Linear Regression,1.8263695200489767
3576,50,Linear Regression,5.036015841555921
3577,55,Linear Regression,0.2946853459366769
3578,60,Linear Regression,0.7186901771479781
3579,65,Linear Regression,3.1834440586153288
3580,70,Linear Regression,3.492555235656947
3581,75,Linear Regression,28.522155737894675
3582,80,Linear Regression,80.97252892473345
3583,85,Linear Regression,3.0597945779527684
3584,90,Linear Regression,0.6066946833223846
3585,95,Linear Regression,0.39344889938471744
3586,100,Linear Regression,0.7237364945455121
3587,105,Linear Regression,0.3200718781945169
3588,110,Linear Regression,0.25702408468179533
3589,115,Linear Regression,0.49375985395978855
3590,120,Linear Regression,0.20524367032982183
3591,20,Linear Regression,2.7518821247637164
3592,25,Linear Regression,1.5408606034847192
3593,30,Linear Regression,0.34372721155497105
3594,35,Linear Regression,1.7675092600091773
3595,40,Linear Regression,1.6956864439271961
3596,45,Linear Regression,0.1539096773846799
3597,50,Linear Regression,0.853901301233986
3598,55,Linear Regression,0.4765392758963868
3599,60,Linear Regression,0.9902500032807168
3600,65,Linear Regression,0.9009217535514519
3601,70,Linear Regression,2.818400776584211
3602,75,Linear Regression,11.022137976908732
3603,80,Linear Regression,10.270658636042121
3604,85,Linear Regression,1.6335390579516331
3605,90,Linear Regression,0.6187453585564159
3606,95,Linear Regression,0.7236829914376685
3607,100,Linear Regression,0.5369903919482647
3608,105,Linear Regression,0.23516966670479575
3609,110,Linear Regression,0.3129450006961618
3610,115,Linear Regression,0.255533724081162
3611,120,Linear Regression,0.336864847161989
3612,20,Linear Regression,1.789794705665778
3613,25,Linear Regression,0.07432662978106207
3614,30,Linear Regression,0.7738986657170788
3615,35,Linear Regression,4.0527871531702955
3616,40,Linear Regression,1.7877777553589322
3617,45,Linear Regression,1.3458130538827329
3618,50,Linear Regression,1.576729553060566
3619,55,Linear Regression,0.14375834928703754
3620,60,Linear Regression,0.22921452811461582
3621,65,Linear Regression,0.9529520981439659
3622,70,Linear Regression,2.9839573844640737
3623,75,Linear Regression,30.23395422617989
3624,80,Linear Regression,15.740597878118907
3625,85,Linear Regression,0.891369564568436
3626,90,Linear Regression,0.31136186883866734
3627,95,Linear Regression,0.46651529033199385
3628,100,Linear Regression,0.3250449128765348
3629,105,Linear Regression,0.4338493500978415
3630,110,Linear Regression,0.5437542579707564
3631,115,Linear Regression,0.3034558447582437
3632,120,Linear Regression,0.3274633293350596
3633,20,Linear Regression,0.12157477938359879
3634,25,Linear Regression,0.4970847517279612
3635,30,Linear Regression,0.45626198597619133
3636,35,Linear Regression,0.47079943538832325
3637,40,Linear Regression,0.6549310336257317
3638,45,Linear Regression,2.300990531780366
3639,50,Linear Regression,0.6886487064959927
3640,55,Linear Regression,1.3849695450184019
3641,60,Linear Regression,0.7835286538157668
3642,65,Linear Regression,0.5258024875894368
3643,70,Linear Regression,2.2355155891473246
3644,75,Linear Regression,7.324371281404168
3645,80,Linear Regression,147.1286051589919
3646,85,Linear Regression,0.35868023053647297
3647,90,Linear Regression,0.6443434978284638
3648,95,Linear Regression,0.3925741302736537
3649,100,Linear Regression,0.34940710801485036
3650,105,Linear Regression,0.40280740146324756
3651,110,Linear Regression,0.3744187869653537
3652,115,Linear Regression,0.24217811545707935
3653,120,Linear Regression,0.635596559647016
3654,20,Linear Regression,0.2662523510377879
3655,25,Linear Regression,2.910853612799886
3656,30,Linear Regression,6.355875168362108
3657,35,Linear Regression,6.0130287257116475
3658,40,Linear Regression,1.0378491324592676
3659,45,Linear Regression,1.325698827027109
3660,50,Linear Regression,2.589365015621245
3661,55,Linear Regression,0.7913232526917302
3662,60,Linear Regression,0.977298455960791
3663,65,Linear Regression,1.1968626653469725
3664,70,Linear Regression,0.996900303391733
3665,75,Linear Regression,156.23030528090734
3666,80,Linear Regression,78.52504409708942
3667,85,Linear Regression,0.9167797692329186
3668,90,Linear Regression,0.7477732197178334
3669,95,Linear Regression,0.6007736061370398
3670,100,Linear Regression,0.519872270381817
3671,105,Linear Regression,0.25561250992531775
3672,110,Linear Regression,0.21958349294742072
3673,115,Linear Regression,0.24733923620523174
3674,120,Linear Regression,0.4032311648547571
3675,20,Linear Regression,2.314362282104815
3676,25,Linear Regression,1.1764603031116174
3677,30,Linear Regression,0.7185969564608592
3678,35,Linear Regression,0.28394536442084695
3679,40,Linear Regression,1.4675482087579437
3680,45,Linear Regression,0.7665829081894954
