,rf_RMSE,rf_MSE,lr_RMSE,lr_MSE,hyperparams,Time
85,0.3546776461857513,0.125796232703865,0.4553254385558707,0.207321254996096,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",186.68685841560364
86,0.3599399727269885,0.12955678396670525,0.49477609940390377,0.24480338854134165,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 600}",187.22651839256287
87,0.29633380879269994,0.08781372623358845,0.47826689174138676,0.22873921973596736,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.71648645401
88,0.33267316215265436,0.11067143281664626,0.7708916589504975,0.5942739498394501,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 1200}",188.3887870311737
89,0.3051989227623903,0.09314638245532347,0.6337248684376108,0.40160720887626705,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",187.05223870277405
90,0.2669843318913465,0.07128063347546866,0.662114590996482,0.4383957316104386,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",186.21105241775513
91,0.3163773870992681,0.10009465106776012,0.47840217809633045,0.22886864400731308,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",186.58255910873413
92,0.2575377441337151,0.0663256896534829,0.4063558054650742,0.16512504063516925,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",186.82124757766724
93,0.22916130636009202,0.052514904332663946,0.6371993836568899,0.4060230545327203,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",187.0694923400879
94,0.2522066527030368,0.06360819566767024,0.7572892775998624,0.5734870499677215,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 600}",187.18064332008362
95,0.39827895760637866,0.15862612807202356,0.5890556241824384,0.34698652838096217,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",186.55996799468994
96,0.3057511906005806,0.09348379055367258,0.49831165449278514,0.24831450500333685,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",186.106458902359
97,0.2902918045101256,0.08426933176574498,0.8357200077704268,0.6984279313878021,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.8398883342743
98,0.4146640726882556,0.17194629317841095,0.6034396524650132,0.36413941416709594,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.09875106811523
99,0.268966843541045,0.07234316292443299,0.39299615628371637,0.1544459788537752,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",187.21122121810913
100,0.3143407337738899,0.0988100969095075,0.3308785277212767,0.10948060010699967,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 600}",187.44796347618103
101,0.33618893387312204,0.11302299925874643,0.47287705073568315,0.22361270511247786,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",187.36011934280396
102,0.3678216527191125,0.1352927682090194,0.6100791488532978,0.3721965678655644,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",186.0009355545044
103,0.34214006024989346,0.11705982082780071,0.6466000919190464,0.4180916788697193,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",187.1660590171814
104,0.37253979131285825,0.13878589611142797,0.5024827137588344,0.2524888776264426,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 600}",187.16632390022278
105,0.2907656200175748,0.08454464578420469,0.5426948646076659,0.2945177160715328,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",187.3774836063385
106,0.3462746990807699,0.11990616722347776,0.5880613224815671,0.34581611899876963,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 1200}",189.35617446899414
107,0.3264286889065003,0.10655568894121675,0.5015144044713787,0.25151669789228165,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",187.6236228942871
108,0.2857157862143771,0.08163351049209965,0.594687492908462,0.35365321422175205,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 1200}",189.3209080696106
109,0.353473908835595,0.12494380422751451,0.5544211766216184,0.3073828410864997,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",186.7257959842682
